customer_id,customer_city,cohort,registration_date,days_since_registration,orders_count,avg_delivery_days,revenue,segment
7631,Волгоград,01/03/24,10/03/24,21,,,,new
7632,Воронеж,01/03/24,10/03/24,21,,,,new
7633,Самара,01/03/24,10/03/24,21,,,,new
7634,Тольятти,01/03/24,10/03/24,21,,,,new
7635,Казань,01/03/24,10/03/24,21,,,,new
7636,Челябинск,01/03/24,11/03/24,20,,,,new
7637,Пермь,01/03/24,11/03/24,20,,,,new
7638,Ижевск,01/03/24,11/03/24,20,,,,new
7639,Москва,01/03/24,11/03/24,20,,,,new
7640,Казань,01/03/24,11/03/24,20,,,,new
7641,Самара,01/03/24,11/03/24,20,,,,new
7642,Москва,01/03/24,11/03/24,20,,,,new
7643,Челябинск,01/03/24,11/03/24,20,,,,new
7644,Уфа,01/03/24,11/03/24,20,,,,new
7645,Самара,01/03/24,11/03/24,20,1,4.152083333333334,62950.49,one_time
7646,Челябинск,01/03/24,11/03/24,20,,,,new
7647,Казань,01/03/24,11/03/24,20,,,,new
7648,Тюмень,01/03/24,11/03/24,20,,,,new
7649,Тольятти,01/03/24,11/03/24,20,,,,new
7650,Саратов,01/03/24,11/03/24,20,,,,new
7651,Саратов,01/03/24,11/03/24,20,,,,new
7652,Нижний Новгород,01/03/24,11/03/24,20,,,,new
7653,Волгоград,01/03/24,11/03/24,20,,,,new
7654,Челябинск,01/03/24,11/03/24,20,,,,new
7655,Тюмень,01/03/24,11/03/24,20,,,,new
7656,Новосибирск,01/03/24,11/03/24,20,,,,new
7657,Тюмень,01/03/24,11/03/24,20,,,,new
7658,Самара,01/03/24,11/03/24,20,,,,new
7659,Казань,01/03/24,11/03/24,20,,,,new
7660,Волгоград,01/03/24,11/03/24,20,,,,new
7661,Тольятти,01/03/24,11/03/24,20,,,,new
7662,Нижний Новгород,01/03/24,11/03/24,20,,,,new
7663,Красноярск,01/03/24,11/03/24,20,,,,new
7664,Краснодар,01/03/24,11/03/24,20,,,,new
7665,Омск,01/03/24,11/03/24,20,,,,new
7666,Красноярск,01/03/24,11/03/24,20,,,,new
7667,Пермь,01/03/24,11/03/24,20,,,,new
7668,Воронеж,01/03/24,11/03/24,20,,,,new
7669,Самара,01/03/24,11/03/24,20,,,,new
7670,Челябинск,01/03/24,11/03/24,20,,,,new
7671,Нижний Новгород,01/03/24,11/03/24,20,,,,new
7672,Тольятти,01/03/24,11/03/24,20,,,,new
7673,Краснодар,01/03/24,11/03/24,20,,,,new
7674,Челябинск,01/03/24,11/03/24,20,,,,new
7675,Красноярск,01/03/24,11/03/24,20,1,6.463888888888889,105598.59,one_time
7676,Нижний Новгород,01/03/24,11/03/24,20,,,,new
7677,Тюмень,01/03/24,11/03/24,20,,,,new
7678,Омск,01/03/24,11/03/24,20,,,,new
7679,Ижевск,01/03/24,11/03/24,20,,,,new
7680,Тольятти,01/03/24,11/03/24,20,,,,new
7681,Волгоград,01/03/24,11/03/24,20,,,,new
7682,Ростов-на-Дону,01/03/24,11/03/24,20,1,1.5951388888888889,44080.05,one_time
7683,Ростов-на-Дону,01/03/24,11/03/24,20,,,,new
7684,Ижевск,01/03/24,11/03/24,20,,,,new
7685,Ростов-на-Дону,01/03/24,11/03/24,20,,,,new
7686,Москва,01/03/24,11/03/24,20,,,,new
7687,Ижевск,01/03/24,11/03/24,20,,,,new
7688,Тюмень,01/03/24,11/03/24,20,,,,new
7689,Ростов-на-Дону,01/03/24,11/03/24,20,1,4.608333333333333,86357.8,one_time
7690,Нижний Новгород,01/03/24,11/03/24,20,1,2.6145833333333335,65294.12,one_time
7691,Красноярск,01/03/24,11/03/24,20,,,,new
7692,Волгоград,01/03/24,11/03/24,20,,,,new
7693,Казань,01/03/24,11/03/24,20,,,,new
7694,Омск,01/03/24,11/03/24,20,,,,new
7695,Красноярск,01/03/24,11/03/24,20,,,,new
7696,Волгоград,01/03/24,11/03/24,20,,,,new
7697,Тольятти,01/03/24,11/03/24,20,,,,new
7698,Пермь,01/03/24,11/03/24,20,,,,new
7699,Ростов-на-Дону,01/03/24,11/03/24,20,1,4.0125,9085.01,one_time
7700,Тюмень,01/03/24,11/03/24,20,,,,new
7701,Екатеринбург,01/03/24,11/03/24,20,1,5.379166666666666,23709.1,one_time
7702,Красноярск,01/03/24,11/03/24,20,,,,new
7703,Новосибирск,01/03/24,11/03/24,20,,,,new
7704,Самара,01/03/24,11/03/24,20,,,,new
7705,Уфа,01/03/24,11/03/24,20,,,,new
7706,Екатеринбург,01/03/24,11/03/24,20,,,,new
7707,Ростов-на-Дону,01/03/24,11/03/24,20,,,,new
7708,Москва,01/03/24,11/03/24,20,,,,new
7709,Екатеринбург,01/03/24,11/03/24,20,,,,new
7710,Омск,01/03/24,11/03/24,20,1,1.9590277777777778,76875.5,one_time
7711,Омск,01/03/24,11/03/24,20,,,,new
7712,Новосибирск,01/03/24,11/03/24,20,,,,new
7713,Воронеж,01/03/24,11/03/24,20,,,,new
7714,Красноярск,01/03/24,11/03/24,20,,,,new
7715,Казань,01/03/24,11/03/24,20,,,,new
7716,Тольятти,01/03/24,11/03/24,20,,,,new
7717,Уфа,01/03/24,11/03/24,20,,,,new
7718,Ростов-на-Дону,01/03/24,11/03/24,20,1,3.3027777777777776,11725.34,one_time
7719,Тюмень,01/03/24,11/03/24,20,,,,new
7720,Волгоград,01/03/24,11/03/24,20,,,,new
7721,Волгоград,01/03/24,11/03/24,20,,,,new
7722,Казань,01/03/24,11/03/24,20,,,,new
7723,Ижевск,01/03/24,11/03/24,20,,,,new
7724,Тольятти,01/03/24,11/03/24,20,,,,new
7725,Ижевск,01/03/24,11/03/24,20,,,,new
7726,Санкт-Петербург,01/03/24,11/03/24,20,,,,new
7727,Тольятти,01/03/24,11/03/24,20,,,,new
7728,Волгоград,01/03/24,11/03/24,20,,,,new
7729,Уфа,01/03/24,11/03/24,20,,,,new
7730,Ижевск,01/03/24,11/03/24,20,,,,new
7731,Уфа,01/03/24,11/03/24,20,,,,new
7732,Саратов,01/03/24,11/03/24,20,,,,new
7733,Тюмень,01/03/24,11/03/24,20,,,,new
7734,Челябинск,01/03/24,11/03/24,20,,,,new
7735,Нижний Новгород,01/03/24,11/03/24,20,,,,new
7736,Челябинск,01/03/24,11/03/24,20,,,,new
7737,Екатеринбург,01/03/24,11/03/24,20,,,,new
7738,Воронеж,01/03/24,11/03/24,20,,,,new
7739,Нижний Новгород,01/03/24,11/03/24,20,,,,new
7740,Волгоград,01/03/24,11/03/24,20,,,,new
7741,Челябинск,01/03/24,11/03/24,20,,,,new
7742,Ростов-на-Дону,01/03/24,11/03/24,20,,,,new
7743,Тюмень,01/03/24,11/03/24,20,,,,new
7744,Санкт-Петербург,01/03/24,12/03/24,19,,,,new
7745,Казань,01/03/24,12/03/24,19,,,,new
7746,Екатеринбург,01/03/24,12/03/24,19,,,,new
7747,Омск,01/03/24,12/03/24,19,,,,new
7748,Саратов,01/03/24,12/03/24,19,,,,new
7749,Казань,01/03/24,12/03/24,19,,,,new
7750,Тольятти,01/03/24,12/03/24,19,,,,new
7751,Новосибирск,01/03/24,12/03/24,19,,,,new
7752,Воронеж,01/03/24,12/03/24,19,,,,new
7753,,01/03/24,12/03/24,19,,,,new
7754,Уфа,01/03/24,12/03/24,19,,,,new
7755,Тюмень,01/03/24,12/03/24,19,,,,new
7756,Пермь,01/03/24,12/03/24,19,,,,new
7757,Волгоград,01/03/24,12/03/24,19,,,,new
7758,Тольятти,01/03/24,12/03/24,19,,,,new
7759,Новосибирск,01/03/24,12/03/24,19,,,,new
7760,Саратов,01/03/24,12/03/24,19,,,,new
7761,Москва,01/03/24,12/03/24,19,1,4.740972222222222,82127.48,one_time
7762,Уфа,01/03/24,12/03/24,19,,,,new
7763,Краснодар,01/03/24,12/03/24,19,,,,new
7764,Тюмень,01/03/24,12/03/24,19,,,,new
7765,Саратов,01/03/24,12/03/24,19,,,,new
7766,Уфа,01/03/24,12/03/24,19,1,3.897222222222222,25187.94,one_time
7767,Ижевск,01/03/24,12/03/24,19,,,,new
7768,Нижний Новгород,01/03/24,12/03/24,19,,,,new
7769,Краснодар,01/03/24,12/03/24,19,,,,new
7770,Москва,01/03/24,12/03/24,19,,,,new
7771,Волгоград,01/03/24,12/03/24,19,1,4.686805555555556,17148.14,one_time
7772,Нижний Новгород,01/03/24,12/03/24,19,,,,new
7773,Москва,01/03/24,12/03/24,19,,,,new
7774,Нижний Новгород,01/03/24,12/03/24,19,1,6.23125,48213.48,one_time
7775,Уфа,01/03/24,12/03/24,19,,,,new
7776,Краснодар,01/03/24,12/03/24,19,,,,new
7777,Санкт-Петербург,01/03/24,12/03/24,19,1,3.045138888888889,6491.57,one_time
7778,Уфа,01/03/24,12/03/24,19,,,,new
7779,Новосибирск,01/03/24,12/03/24,19,,,,new
7780,Тюмень,01/03/24,12/03/24,19,,,,new
7781,Екатеринбург,01/03/24,12/03/24,19,2,5.539236111111111,74222.79,one_time
7782,Самара,01/03/24,12/03/24,19,,,,new
7783,Санкт-Петербург,01/03/24,12/03/24,19,,,,new
7784,Казань,01/03/24,12/03/24,19,,,,new
7785,Тольятти,01/03/24,12/03/24,19,,,,new
7786,Омск,01/03/24,12/03/24,19,,,,new
7787,Москва,01/03/24,12/03/24,19,,,,new
7788,Екатеринбург,01/03/24,12/03/24,19,,,,new
7789,Тюмень,01/03/24,12/03/24,19,,,,new
7790,Екатеринбург,01/03/24,12/03/24,19,,,,new
7791,Челябинск,01/03/24,12/03/24,19,,,,new
7792,Саратов,01/03/24,12/03/24,19,,,,new
7793,Саратов,01/03/24,12/03/24,19,,,,new
7794,Уфа,01/03/24,12/03/24,19,,,,new
7795,Нижний Новгород,01/03/24,12/03/24,19,,,,new
7796,Казань,01/03/24,12/03/24,19,,,,new
7797,Омск,01/03/24,12/03/24,19,,,,new
7798,Ижевск,01/03/24,12/03/24,19,,,,new
7799,Уфа,01/03/24,12/03/24,19,,,,new
7800,Воронеж,01/03/24,12/03/24,19,,,,new
7801,Тюмень,01/03/24,12/03/24,19,,,,new
7802,Саратов,01/03/24,12/03/24,19,,,,new
7803,Самара,01/03/24,12/03/24,19,,,,new
7804,Красноярск,01/03/24,12/03/24,19,,,,new
7805,Уфа,01/03/24,12/03/24,19,,,,new
7806,Москва,01/03/24,12/03/24,19,,,,new
7807,Красноярск,01/03/24,12/03/24,19,,,,new
7808,Воронеж,01/03/24,12/03/24,19,,,,new
7809,Тюмень,01/03/24,12/03/24,19,,,,new
7810,Челябинск,01/03/24,12/03/24,19,,,,new
7811,Нижний Новгород,01/03/24,12/03/24,19,,,,new
7812,Самара,01/03/24,12/03/24,19,,,,new
7813,Саратов,01/03/24,12/03/24,19,,,,new
7814,Красноярск,01/03/24,12/03/24,19,,,,new
7815,Нижний Новгород,01/03/24,12/03/24,19,1,6.8375,48212.8,one_time
7816,Челябинск,01/03/24,12/03/24,19,,,,new
7817,Самара,01/03/24,12/03/24,19,,,,new
7818,Казань,01/03/24,12/03/24,19,,,,new
7819,Пермь,01/03/24,12/03/24,19,1,4.321527777777778,10103.52,one_time
7820,Самара,01/03/24,12/03/24,19,,,,new
7821,Воронеж,01/03/24,12/03/24,19,,,,new
7822,Красноярск,01/03/24,12/03/24,19,2,4.417708333333334,7201.93,one_time
7823,Екатеринбург,01/03/24,12/03/24,19,,,,new
7824,Санкт-Петербург,01/03/24,12/03/24,19,,,,new
7825,Ростов-на-Дону,01/03/24,12/03/24,19,,,,new
7826,Новосибирск,01/03/24,12/03/24,19,,,,new
7827,Саратов,01/03/24,12/03/24,19,,,,new
7828,Тольятти,01/03/24,12/03/24,19,2,4.486805555555556,77715.7,one_time
7829,Уфа,01/03/24,12/03/24,19,,,,new
7830,Москва,01/03/24,12/03/24,19,,,,new
7831,Красноярск,01/03/24,12/03/24,19,,,,new
7832,Волгоград,01/03/24,12/03/24,19,,,,new
7833,Саратов,01/03/24,12/03/24,19,,,,new
7834,Краснодар,01/03/24,12/03/24,19,,,,new
7835,Пермь,01/03/24,12/03/24,19,,,,new
7836,Саратов,01/03/24,12/03/24,19,,,,new
7837,Москва,01/03/24,12/03/24,19,,,,new
7838,Казань,01/03/24,12/03/24,19,,,,new
7839,Краснодар,01/03/24,12/03/24,19,,,,new
7840,Тюмень,01/03/24,12/03/24,19,,,,new
7841,Саратов,01/03/24,12/03/24,19,,,,new
7842,Пермь,01/03/24,12/03/24,19,,,,new
7843,Ижевск,01/03/24,12/03/24,19,,,,new
7844,Казань,01/03/24,12/03/24,19,,,,new
7845,Тольятти,01/03/24,12/03/24,19,,,,new
7846,Нижний Новгород,01/03/24,12/03/24,19,,,,new
7847,Санкт-Петербург,01/03/24,12/03/24,19,,,,new
7848,Ижевск,01/03/24,12/03/24,19,,,,new
7849,Новосибирск,01/03/24,12/03/24,19,,,,new
7850,Уфа,01/03/24,12/03/24,19,,,,new
7851,Ростов-на-Дону,01/03/24,12/03/24,19,,,,new
7852,Ижевск,01/03/24,12/03/24,19,,,,new
7853,Воронеж,01/03/24,12/03/24,19,,,,new
7854,Уфа,01/03/24,12/03/24,19,,,,new
7855,Челябинск,01/03/24,12/03/24,19,,,,new
7856,Уфа,01/03/24,12/03/24,19,,,,new
7857,Волгоград,01/03/24,12/03/24,19,,,,new
7858,Саратов,01/03/24,12/03/24,19,,,,new
7859,Нижний Новгород,01/03/24,12/03/24,19,,,,new
7860,Екатеринбург,01/03/24,12/03/24,19,1,1.3375,32598.56,one_time
7861,Тюмень,01/03/24,13/03/24,18,,,,new
7862,Челябинск,01/03/24,13/03/24,18,1,3.582638888888889,89221.56,one_time
7863,Новосибирск,01/03/24,13/03/24,18,,,,new
7864,Санкт-Петербург,01/03/24,13/03/24,18,,,,new
7865,Казань,01/03/24,13/03/24,18,,,,new
7866,Тюмень,01/03/24,13/03/24,18,,,,new
7867,Волгоград,01/03/24,13/03/24,18,,,,new
7868,Красноярск,01/03/24,13/03/24,18,,,,new
7869,Новосибирск,01/03/24,13/03/24,18,,,,new
7870,Ростов-на-Дону,01/03/24,13/03/24,18,,,,new
7871,Нижний Новгород,01/03/24,13/03/24,18,1,7.051388888888889,83445.64,one_time
7872,Красноярск,01/03/24,13/03/24,18,,,,new
7873,Москва,01/03/24,13/03/24,18,,,,new
7874,Краснодар,01/03/24,13/03/24,18,,,,new
7875,Саратов,01/03/24,13/03/24,18,,,,new
7876,Екатеринбург,01/03/24,13/03/24,18,,,,new
7877,Уфа,01/03/24,13/03/24,18,,,,new
7878,Казань,01/03/24,13/03/24,18,,,,new
7879,Воронеж,01/03/24,13/03/24,18,,,,new
7880,Краснодар,01/03/24,13/03/24,18,,,,new
7881,Тольятти,01/03/24,13/03/24,18,,,,new
7882,Санкт-Петербург,01/03/24,13/03/24,18,,,,new
7883,Воронеж,01/03/24,13/03/24,18,,,,new
7884,Тольятти,01/03/24,13/03/24,18,,,,new
7885,Самара,01/03/24,13/03/24,18,,,,new
7886,Ижевск,01/03/24,13/03/24,18,,,,new
7887,Самара,01/03/24,13/03/24,18,1,6.134027777777778,11485.25,one_time
7888,Ижевск,01/03/24,13/03/24,18,1,5.309027777777778,132874.9,one_time
7889,Санкт-Петербург,01/03/24,13/03/24,18,,,,new
7890,Уфа,01/03/24,13/03/24,18,,,,new
7891,Самара,01/03/24,13/03/24,18,,,,new
7892,Тольятти,01/03/24,13/03/24,18,,,,new
7893,Ростов-на-Дону,01/03/24,13/03/24,18,,,,new
7894,Тольятти,01/03/24,13/03/24,18,,,,new
7895,Санкт-Петербург,01/03/24,13/03/24,18,,,,new
7896,Краснодар,01/03/24,13/03/24,18,,,,new
7897,,01/03/24,13/03/24,18,1,3.821527777777778,33997.91,one_time
7898,Самара,01/03/24,13/03/24,18,,,,new
7899,Челябинск,01/03/24,13/03/24,18,1,5.541666666666667,6311.57,one_time
7900,Красноярск,01/03/24,13/03/24,18,,,,new
7901,Красноярск,01/03/24,13/03/24,18,1,7.634722222222222,99598.35,one_time
7902,Воронеж,01/03/24,13/03/24,18,,,,new
7903,Саратов,01/03/24,13/03/24,18,,,,new
7904,Красноярск,01/03/24,13/03/24,18,,,,new
7905,Пермь,01/03/24,13/03/24,18,,,,new
7906,Ростов-на-Дону,01/03/24,13/03/24,18,,,,new
7907,Волгоград,01/03/24,13/03/24,18,,,,new
7908,Омск,01/03/24,13/03/24,18,,,,new
7909,Самара,01/03/24,13/03/24,18,,,,new
7910,Тюмень,01/03/24,13/03/24,18,,,,new
7911,Омск,01/03/24,13/03/24,18,,,,new
7912,Екатеринбург,01/03/24,13/03/24,18,,,,new
7913,Краснодар,01/03/24,13/03/24,18,,,,new
7914,Екатеринбург,01/03/24,13/03/24,18,,,,new
7915,Уфа,01/03/24,13/03/24,18,1,6.1097222222222225,91326.05,one_time
7916,Воронеж,01/03/24,13/03/24,18,,,,new
7917,Красноярск,01/03/24,13/03/24,18,,,,new
7918,Нижний Новгород,01/03/24,13/03/24,18,,,,new
7919,Санкт-Петербург,01/03/24,13/03/24,18,,,,new
7920,Волгоград,01/03/24,13/03/24,18,1,3.6284722222222223,88676.33,one_time
7921,Санкт-Петербург,01/03/24,13/03/24,18,,,,new
7922,Ростов-на-Дону,01/03/24,13/03/24,18,,,,new
7923,Краснодар,01/03/24,13/03/24,18,,,,new
7924,Москва,01/03/24,13/03/24,18,,,,new
7925,Санкт-Петербург,01/03/24,13/03/24,18,,,,new
7926,Тюмень,01/03/24,13/03/24,18,,,,new
7927,Тюмень,01/03/24,13/03/24,18,,,,new
7928,Уфа,01/03/24,13/03/24,18,,,,new
7929,Воронеж,01/03/24,13/03/24,18,,,,new
7930,Тольятти,01/03/24,13/03/24,18,,,,new
7931,Омск,01/03/24,13/03/24,18,,,,new
7932,Саратов,01/03/24,13/03/24,18,,,,new
7933,Челябинск,01/03/24,13/03/24,18,,,,new
7934,Самара,01/03/24,13/03/24,18,,,,new
7935,Самара,01/03/24,13/03/24,18,,,,new
7936,Тюмень,01/03/24,13/03/24,18,,,,new
7937,Саратов,01/03/24,13/03/24,18,,,,new
7938,Волгоград,01/03/24,13/03/24,18,,,,new
7939,Ижевск,01/03/24,13/03/24,18,,,,new
7940,Ростов-на-Дону,01/03/24,13/03/24,18,,,,new
7941,Тольятти,01/03/24,13/03/24,18,,,,new
7942,Краснодар,01/03/24,13/03/24,18,,,,new
7943,Нижний Новгород,01/03/24,13/03/24,18,,,,new
7944,Пермь,01/03/24,13/03/24,18,,,,new
7945,Ижевск,01/03/24,13/03/24,18,,,,new
7946,Москва,01/03/24,13/03/24,18,1,2.676388888888889,92003.78,one_time
7947,Казань,01/03/24,13/03/24,18,,,,new
7948,Москва,01/03/24,13/03/24,18,,,,new
7949,Воронеж,01/03/24,13/03/24,18,,,,new
7950,Тольятти,01/03/24,13/03/24,18,,,,new
7951,Омск,01/03/24,13/03/24,18,,,,new
7952,Екатеринбург,01/03/24,13/03/24,18,,,,new
7953,Омск,01/03/24,13/03/24,18,,,,new
7954,Краснодар,01/03/24,13/03/24,18,1,8.297916666666667,6979.98,one_time
7955,Новосибирск,01/03/24,13/03/24,18,,,,new
7956,Екатеринбург,01/03/24,13/03/24,18,,,,new
7957,Тольятти,01/03/24,13/03/24,18,,,,new
7958,Казань,01/03/24,13/03/24,18,,,,new
7959,Челябинск,01/03/24,13/03/24,18,,,,new
7960,Красноярск,01/03/24,13/03/24,18,,,,new
7961,Тюмень,01/03/24,13/03/24,18,,,,new
7962,Воронеж,01/03/24,13/03/24,18,,,,new
7963,Уфа,01/03/24,13/03/24,18,,,,new
7964,Красноярск,01/03/24,13/03/24,18,,,,new
7965,Уфа,01/03/24,13/03/24,18,,,,new
7966,Казань,01/03/24,13/03/24,18,,,,new
7967,Уфа,01/03/24,13/03/24,18,,,,new
7968,Санкт-Петербург,01/03/24,13/03/24,18,,,,new
7969,Казань,01/03/24,13/03/24,18,,,,new
7970,Красноярск,01/03/24,13/03/24,18,,,,new
7971,Новосибирск,01/03/24,13/03/24,18,,,,new
7972,Казань,01/03/24,13/03/24,18,,,,new
7973,Санкт-Петербург,01/03/24,13/03/24,18,,,,new
7974,Екатеринбург,01/03/24,13/03/24,18,,,,new
7975,Уфа,01/03/24,13/03/24,18,1,8.157638888888888,35207.77,one_time
7976,Краснодар,01/03/24,13/03/24,18,,,,new
7977,Ростов-на-Дону,01/03/24,13/03/24,18,,,,new
7978,Екатеринбург,01/03/24,13/03/24,18,,,,new
7979,Новосибирск,01/03/24,13/03/24,18,,,,new
7980,Воронеж,01/03/24,13/03/24,18,,,,new
7981,Москва,01/03/24,13/03/24,18,,,,new
7982,Волгоград,01/03/24,14/03/24,17,,,,new
7983,Краснодар,01/03/24,14/03/24,17,1,2.05,55805.22,one_time
7984,Тюмень,01/03/24,14/03/24,17,,,,new
7985,Нижний Новгород,01/03/24,14/03/24,17,,,,new
7986,Краснодар,01/03/24,14/03/24,17,1,4.769444444444445,20778.44,one_time
7987,Санкт-Петербург,01/03/24,14/03/24,17,,,,new
7988,Саратов,01/03/24,14/03/24,17,,,,new
7989,Нижний Новгород,01/03/24,14/03/24,17,,,,new
7990,Омск,01/03/24,14/03/24,17,,,,new
7991,Казань,01/03/24,14/03/24,17,1,6.147916666666666,27689.17,one_time
7992,Воронеж,01/03/24,14/03/24,17,,,,new
7993,Волгоград,01/03/24,14/03/24,17,,,,new
7994,Челябинск,01/03/24,14/03/24,17,,,,new
7995,Волгоград,01/03/24,14/03/24,17,,,,new
7996,Самара,01/03/24,14/03/24,17,,,,new
7997,Екатеринбург,01/03/24,14/03/24,17,,,,new
7998,Красноярск,01/03/24,14/03/24,17,,,,new
7999,Краснодар,01/03/24,14/03/24,17,,,,new
8000,Краснодар,01/03/24,14/03/24,17,,,,new
8001,Саратов,01/03/24,14/03/24,17,,,,new
8002,Тольятти,01/03/24,14/03/24,17,,,,new
8003,Тюмень,01/03/24,14/03/24,17,,,,new
8004,Ижевск,01/03/24,14/03/24,17,,,,new
8005,Саратов,01/03/24,14/03/24,17,,,,new
8006,Волгоград,01/03/24,14/03/24,17,,,,new
8007,Нижний Новгород,01/03/24,14/03/24,17,1,0.5826388888888889,44920.52,one_time
8008,Екатеринбург,01/03/24,14/03/24,17,,,,new
8009,Волгоград,01/03/24,14/03/24,17,,,,new
8010,Екатеринбург,01/03/24,14/03/24,17,,,,new
8011,Нижний Новгород,01/03/24,14/03/24,17,,,,new
8012,Ижевск,01/03/24,14/03/24,17,,,,new
8013,Красноярск,01/03/24,14/03/24,17,,,,new
8014,Новосибирск,01/03/24,14/03/24,17,,,,new
8015,Москва,01/03/24,14/03/24,17,1,6.316666666666666,52288.69,one_time
8016,Екатеринбург,01/03/24,14/03/24,17,,,,new
8017,Самара,01/03/24,14/03/24,17,,,,new
8018,Самара,01/03/24,14/03/24,17,,,,new
8019,Тольятти,01/03/24,14/03/24,17,,,,new
8020,Уфа,01/03/24,14/03/24,17,,,,new
8021,Челябинск,01/03/24,14/03/24,17,,,,new
8022,Челябинск,01/03/24,14/03/24,17,,,,new
8023,Красноярск,01/03/24,14/03/24,17,,,,new
8024,Ижевск,01/03/24,14/03/24,17,,,,new
8025,Казань,01/03/24,14/03/24,17,,,,new
8026,Челябинск,01/03/24,14/03/24,17,,,,new
8027,Волгоград,01/03/24,14/03/24,17,,,,new
8028,Краснодар,01/03/24,14/03/24,17,,,,new
8029,Москва,01/03/24,14/03/24,17,,,,new
8030,Воронеж,01/03/24,14/03/24,17,,,,new
8031,Волгоград,01/03/24,14/03/24,17,,,,new
8032,Волгоград,01/03/24,14/03/24,17,,,,new
8033,Челябинск,01/03/24,14/03/24,17,,,,new
8034,Москва,01/03/24,14/03/24,17,,,,new
8035,Омск,01/03/24,14/03/24,17,,,,new
8036,Москва,01/03/24,14/03/24,17,1,7.211111111111111,41903.48,one_time
8037,Казань,01/03/24,14/03/24,17,,,,new
8038,Ростов-на-Дону,01/03/24,14/03/24,17,,,,new
8039,Нижний Новгород,01/03/24,14/03/24,17,,,,new
8040,Санкт-Петербург,01/03/24,14/03/24,17,,,,new
8041,Ижевск,01/03/24,14/03/24,17,,,,new
8042,Москва,01/03/24,14/03/24,17,,,,new
8043,Санкт-Петербург,01/03/24,14/03/24,17,,,,new
8044,Казань,01/03/24,14/03/24,17,,,,new
8045,Тюмень,01/03/24,14/03/24,17,,,,new
8046,Волгоград,01/03/24,14/03/24,17,,,,new
8047,Пермь,01/03/24,14/03/24,17,,,,new
8048,Ижевск,01/03/24,14/03/24,17,,,,new
8049,Волгоград,01/03/24,14/03/24,17,,,,new
8050,Челябинск,01/03/24,14/03/24,17,,,,new
8051,Ростов-на-Дону,01/03/24,14/03/24,17,,,,new
8052,Санкт-Петербург,01/03/24,14/03/24,17,,,,new
8053,Тюмень,01/03/24,14/03/24,17,,,,new
8054,Нижний Новгород,01/03/24,14/03/24,17,1,3.4722222222222223,7868.11,one_time
8055,Ростов-на-Дону,01/03/24,14/03/24,17,,,,new
8056,Санкт-Петербург,01/03/24,14/03/24,17,,,,new
8057,Омск,01/03/24,14/03/24,17,1,8.15,14292.54,one_time
8058,Саратов,01/03/24,14/03/24,17,,,,new
8059,Самара,01/03/24,14/03/24,17,,,,new
8060,Красноярск,01/03/24,14/03/24,17,,,,new
8061,Волгоград,01/03/24,14/03/24,17,,,,new
8062,Волгоград,01/03/24,14/03/24,17,,,,new
8063,Самара,01/03/24,14/03/24,17,,,,new
8064,Краснодар,01/03/24,14/03/24,17,,,,new
8065,Тюмень,01/03/24,14/03/24,17,,,,new
8066,Тольятти,01/03/24,14/03/24,17,,,,new
8067,Омск,01/03/24,14/03/24,17,1,2.270138888888889,62399.44,one_time
8068,Уфа,01/03/24,14/03/24,17,,,,new
8069,Краснодар,01/03/24,14/03/24,17,,,,new
8070,Уфа,01/03/24,14/03/24,17,,,,new
8071,Самара,01/03/24,14/03/24,17,,,,new
8072,Челябинск,01/03/24,14/03/24,17,,,,new
8073,Самара,01/03/24,14/03/24,17,,,,new
8074,Краснодар,01/03/24,14/03/24,17,,,,new
8075,Челябинск,01/03/24,14/03/24,17,,,,new
8076,,01/03/24,14/03/24,17,,,,new
8077,Краснодар,01/03/24,14/03/24,17,,,,new
8078,Саратов,01/03/24,14/03/24,17,,,,new
8079,Воронеж,01/03/24,14/03/24,17,,,,new
8080,Омск,01/03/24,14/03/24,17,,,,new
8081,Уфа,01/03/24,14/03/24,17,1,2.048611111111111,78606.37,one_time
8082,Омск,01/03/24,14/03/24,17,,,,new
8083,Омск,01/03/24,14/03/24,17,,,,new
8084,Волгоград,01/03/24,14/03/24,17,,,,new
8085,Казань,01/03/24,14/03/24,17,,,,new
8086,Екатеринбург,01/03/24,14/03/24,17,,,,new
8087,Казань,01/03/24,15/03/24,16,,,,new
8088,Самара,01/03/24,15/03/24,16,,,,new
8089,Екатеринбург,01/03/24,15/03/24,16,,,,new
8090,Санкт-Петербург,01/03/24,15/03/24,16,,,,new
8091,Ижевск,01/03/24,15/03/24,16,,,,new
8092,Санкт-Петербург,01/03/24,15/03/24,16,,,,new
8093,Саратов,01/03/24,15/03/24,16,,,,new
8094,Уфа,01/03/24,15/03/24,16,,,,new
8095,Волгоград,01/03/24,15/03/24,16,,,,new
8096,Уфа,01/03/24,15/03/24,16,,,,new
8097,Москва,01/03/24,15/03/24,16,,,,new
8098,Волгоград,01/03/24,15/03/24,16,,,,new
8099,Волгоград,01/03/24,15/03/24,16,,,,new
8100,Ижевск,01/03/24,15/03/24,16,,,,new
8101,Омск,01/03/24,15/03/24,16,,,,new
8102,Санкт-Петербург,01/03/24,15/03/24,16,1,6.353472222222222,21930.72,one_time
8103,Нижний Новгород,01/03/24,15/03/24,16,,,,new
8104,Москва,01/03/24,15/03/24,16,,,,new
8105,Краснодар,01/03/24,15/03/24,16,,,,new
